experiment_id,combination,repeat,timestamp,num_communities,num_nodes,feature_dim,feature_signal,randomness_factor,min_connection_strength,min_component_size,indirect_influence,node_count,edge_count,avg_degree,avg_communities_per_node,clustering_coefficient,triangle_count,triangle_density,homophily,power_law_exponent,density,connected_components,largest_component_size,GCN_accuracy,GCN_train_time,GCN_metrics_macro_precision,GCN_metrics_macro_recall,GCN_metrics_macro_f1,GCN_metrics_weighted_precision,GCN_metrics_weighted_recall,GCN_metrics_weighted_f1,GCN_final_train_loss,GCN_final_val_loss,GCN_best_val_acc,GCN_epochs_trained,MLP_accuracy,MLP_train_time,MLP_metrics_macro_precision,MLP_metrics_macro_recall,MLP_metrics_macro_f1,MLP_metrics_weighted_precision,MLP_metrics_weighted_recall,MLP_metrics_weighted_f1,MLP_final_train_loss,MLP_final_val_loss,MLP_best_val_acc,MLP_epochs_trained,RandomForest_accuracy,RandomForest_train_time,RandomForest_metrics_macro_precision,RandomForest_metrics_macro_recall,RandomForest_metrics_macro_f1,RandomForest_metrics_weighted_precision,RandomForest_metrics_weighted_recall,RandomForest_metrics_weighted_f1
0_0,0,0,20250430_110826,14,168,32,0.0,0.05557327623362307,0.037468195061622994,6,0.21354955600872927,168,1650,19.642857142857142,1.0,0.23542054171630986,3126.0,0.004027229534047224,0.12424242424242424,0.9077653970515861,0.1176218990590248,1,1.0,0.08571428805589676,1.1126148700714111,0.006993006993006993,0.07692307692307693,0.012820512820512822,0.007792207792207791,0.08571428571428572,0.014285714285714285,1.9646286964416504,2.7520108222961426,0.1818181872367859,101,0.08571428805589676,0.4489262104034424,0.030612244897959183,0.0642857142857143,0.039560439560439566,0.03265306122448979,0.08571428571428572,0.044835164835164844,0.1476808339357376,4.745683193206787,0.06060606241226196,103,0.11428571428571428,0.14841079711914062,0.07142857142857142,0.12142857142857143,0.06938775510204082,0.1,0.11428571428571428,0.08
1_0,1,0,20250430_110829,14,142,32,0.0,0.47125496964710545,0.07701103611452645,6,0.4238088926144364,142,668,9.408450704225352,1.0,0.07060383347665858,146.0,0.0003125133781411876,0.12125748502994012,0.055133781673023075,0.06672660073918689,1,1.0,0.13793103396892548,1.4603571891784668,0.054029304029304025,0.14102564102564102,0.07583527583527584,0.06527093596059114,0.13793103448275862,0.08693834900731452,1.0035855770111084,3.015714645385742,0.1785714328289032,160,0.06896551698446274,0.6233246326446533,0.036630036630036625,0.044871794871794865,0.03736263736263737,0.06075533661740558,0.06896551724137931,0.06009852216748769,0.04794575273990631,4.758205413818359,0.1785714328289032,140,0.13793103448275862,0.13772988319396973,0.06972789115646258,0.07738095238095237,0.06938775510204083,0.12972085385878487,0.13793103448275862,0.1270935960591133
2_0,2,0,20250430_110832,10,97,32,0.0,0.36432460511540166,0.08087901252260873,5,0.2065283116067516,85,115,2.7058823529411766,1.0,0.02042016806722689,3.0,3.0373595221221018e-05,0.34782608695652173,1.5260741796344075,0.03221288515406162,1,1.0,0.23529411852359772,1.6077461242675781,0.1388888888888889,0.13703703703703704,0.1308641975308642,0.2647058823529412,0.23529411764705882,0.24052287581699344,0.13396106660366058,4.517203330993652,0.29411765933036804,188,0.1764705926179886,0.8121135234832764,0.175,0.09166666666666667,0.11250000000000002,0.29411764705882354,0.17647058823529413,0.2058823529411765,0.012486787512898445,4.94624662399292,0.1764705926179886,186,0.23529411764705882,0.12967395782470703,0.109375,0.11666666666666667,0.1076923076923077,0.19852941176470587,0.23529411764705882,0.20633484162895926
3_0,3,0,20250430_110834,14,99,32,0.0,0.44762387266552495,0.062141512581559366,2,0.12907908382923916,99,531,10.727272727272727,1.0,0.09235645189299371,175.0,0.0011157227652073014,0.064030131826742,-0.6915655385722943,0.10946196660482375,1,1.0,0.0,0.889655590057373,0.0,0.0,0.0,0.0,0.0,0.0,1.211358904838562,3.316497325897217,0.15789473056793213,101,0.1428571492433548,1.0222680568695068,0.12820512820512822,0.0705128205128205,0.08461538461538462,0.246031746031746,0.14285714285714285,0.16666666666666666,0.009965191595256329,4.4958367347717285,0.15789473056793213,237,0.14285714285714285,0.12890410423278809,0.08547008547008547,0.07051282051282051,0.07337278106508877,0.16402116402116404,0.14285714285714285,0.1435897435897436
4_0,4,0,20250430_110836,13,94,32,0.0,0.8405358799491938,0.032831510000491615,10,0.16761159010678583,94,533,11.340425531914894,1.0,0.11562924217969991,234.0,0.0017456954432872789,0.058161350844277676,-0.6672061299849021,0.12194005948295585,1,1.0,0.05000000074505806,0.8909144401550293,0.0101010101010101,0.09090909090909091,0.01818181818181818,0.005555555555555555,0.05,0.009999999999999998,1.3976277112960815,2.927105665206909,0.1111111119389534,101,0.15000000596046448,0.4316251277923584,0.08585858585858586,0.16666666666666666,0.09090909090909091,0.11388888888888889,0.15,0.11000000000000001,0.04274853691458702,5.348296642303467,0.0555555559694767,101,0.1,0.12196540832519531,0.02857142857142857,0.08333333333333333,0.04232804232804233,0.03428571428571429,0.1,0.0507936507936508
5_0,5,0,20250430_110839,14,139,32,0.0,0.7379531202529385,0.0924298550609942,4,0.4765363843110685,139,1250,17.985611510791365,1.0,0.1313034151871262,978.0,0.0022329327905495342,0.0208,1.1091245208275458,0.13033051819414035,1,1.0,0.03448275849223137,0.8793084621429443,0.003246753246753247,0.07142857142857142,0.006211180124223603,0.001567398119122257,0.034482758620689655,0.0029985007496251877,2.0554609298706055,2.8859927654266357,0.14814814925193787,101,0.03448275849223137,0.7030844688415527,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.03837175667285919,4.824630260467529,0.14814814925193787,164,0.034482758620689655,0.14478111267089844,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.034482758620689655,0.034482758620689655,0.034482758620689655
6_0,6,0,20250430_110842,14,174,32,0.02,0.8485767073958004,0.07132559885327139,5,0.24009503866101395,174,1996,22.942528735632184,1.0,0.346703974165132,6121.0,0.007093324556971413,0.08016032064128256,0.6795072470493269,0.13261577303833633,1,1.0,0.0555555559694767,1.7068278789520264,0.03968253968253969,0.08928571428571429,0.05411255411255411,0.020061728395061727,0.05555555555555555,0.028619528619528618,1.7963815927505493,2.8629519939422607,0.14705882966518402,192,0.1111111119389534,0.5483505725860596,0.0642857142857143,0.07142857142857142,0.06746031746031746,0.1,0.1111111111111111,0.10493827160493827,0.10338708758354187,3.6978225708007812,0.23529411852359772,127,0.1388888888888889,0.14561867713928223,0.11944444444444445,0.14523809523809522,0.09000523286237572,0.18996913580246913,0.1388888888888889,0.11355311355311354
7_0,7,0,20250430_110844,12,92,32,0.02,0.5865675050750127,0.09065463978926648,8,0.16292339019536894,92,370,8.043478260869565,1.0,0.19523489258323853,280.0,0.002229654403567447,0.12972972972972974,0.38172783405924726,0.08838987099856666,1,1.0,0.10526315867900848,0.8830161094665527,0.10555555555555556,0.2,0.11052631578947367,0.05555555555555556,0.10526315789473684,0.05817174515235456,1.0296130180358887,2.5813369750976562,0.2222222238779068,102,0.05263157933950424,0.4549252986907959,0.016666666666666666,0.1,0.02857142857142857,0.008771929824561403,0.05263157894736842,0.015037593984962405,0.03229978680610657,4.9237542152404785,0.1666666716337204,106,0.15789473684210525,0.1207590103149414,0.14102564102564102,0.225,0.10428571428571429,0.23211875843454793,0.15789473684210525,0.11804511278195488
8_0,8,0,20250430_110848,14,123,32,0.02,0.8941073178047334,0.08837969056245801,5,0.24012700054307734,117,229,3.9145299145299144,1.0,0.07846987797968184,31.0,0.00011917118363894975,0.23580786026200873,1.2134055395685126,0.03374594753905099,1,1.0,0.25,2.047889232635498,0.2564102564102564,0.23076923076923078,0.21575091575091573,0.3194444444444444,0.25,0.25059523809523815,0.1976228654384613,4.357185363769531,0.21739131212234497,236,0.1666666716337204,0.6818244457244873,0.0923076923076923,0.15384615384615385,0.11446886446886448,0.10833333333333334,0.16666666666666666,0.13045634920634921,0.02296469360589981,4.658993244171143,0.30434784293174744,157,0.16666666666666666,0.13953828811645508,0.1,0.15384615384615385,0.11242603550295857,0.07916666666666666,0.16666666666666666,0.09935897435897435
9_0,9,0,20250430_110850,15,89,32,0.02,0.23141262217714864,0.08294336806901226,7,0.05255956492619834,89,529,11.887640449438202,1.0,0.21897847228184628,488.0,0.004297136416470008,0.03969754253308128,0.351884673906679,0.13508682328907048,1,1.0,0.0,0.9458918571472168,0.0,0.0,0.0,0.0,0.0,0.0,1.3945456743240356,3.1659114360809326,0.23529411852359772,107,0.15789473056793213,0.5349509716033936,0.13541666666666666,0.1875,0.1074074074074074,0.24342105263157895,0.15789473684210525,0.13099415204678364,0.017731109634041786,4.31254768371582,0.23529411852359772,117,0.05263157894736842,0.15613317489624023,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.05263157894736842,0.05263157894736842,0.05263157894736842
10_0,10,0,20250430_110853,14,174,32,0.02,0.26670343063721424,0.03280592843893845,6,0.49208247974160746,174,1169,13.436781609195402,1.0,0.07538354910616916,406.0,0.00047049334587982255,0.09409751924721985,-0.27776209212752256,0.07766925785662082,1,1.0,0.1388888955116272,1.2486422061920166,0.09523809523809523,0.21428571428571427,0.10600907029478458,0.1023148148148148,0.1388888888888889,0.09678130511463845,1.5252017974853516,2.982985496520996,0.1764705926179886,140,0.1666666716337204,0.5485785007476807,0.11802721088435375,0.25595238095238093,0.14421768707482993,0.09828042328042326,0.16666666666666666,0.10917107583774249,0.10506832599639893,4.660572052001953,0.14705882966518402,128,0.16666666666666666,0.14202308654785156,0.09166666666666666,0.17857142857142858,0.10575614861329148,0.11064814814814815,0.16666666666666666,0.11530321530321531
11_0,11,0,20250430_110855,13,101,32,0.02,0.8171419332282389,0.09581562255136505,10,0.44765762753568217,101,686,13.584158415841584,1.0,0.4945641453851071,1530.0,0.009180918091809182,0.048104956268221574,0.6469206865476842,0.13584158415841585,1,1.0,0.095238097012043,1.3196964263916016,0.0202020202020202,0.09090909090909091,0.033057851239669415,0.021164021164021163,0.09523809523809523,0.034632034632034625,1.181318998336792,3.2226855754852295,0.15000000596046448,148,0.190476194024086,0.5507383346557617,0.1388888888888889,0.25,0.13160173160173158,0.12433862433862432,0.19047619047619047,0.11172954030096886,0.033707890659570694,4.3498454093933105,0.15000000596046448,123,0.0,0.12400007247924805,0.0,0.0,0.0,0.0,0.0,0.0
12_0,12,0,20250430_110858,15,152,32,0.04,0.9919970090148511,0.0576199188527981,3,0.4986022539253396,139,229,3.2949640287769784,1.0,0.0874971551230544,29.0,6.62117085132275e-05,0.519650655021834,1.5369940362529615,0.02387655093316651,1,1.0,0.3448275923728943,1.4226372241973877,0.2688888888888889,0.3333333333333333,0.2885714285714286,0.2896551724137931,0.3448275862068966,0.30574712643678165,0.10458377748727798,1.7208924293518066,0.5185185074806213,158,0.13793103396892548,0.6299545764923096,0.09999999999999999,0.08888888888888888,0.09365079365079367,0.16091954022988503,0.13793103448275862,0.1477832512315271,0.03712008148431778,5.021608352661133,0.14814814925193787,147,0.034482758620689655,0.134568452835083,0.07142857142857142,0.03571428571428571,0.047619047619047616,0.06896551724137931,0.034482758620689655,0.04597701149425287
13_0,13,0,20250430_110900,11,86,32,0.04,0.27618628992555894,0.04191754771004823,6,0.006871917345478595,86,378,8.790697674418604,1.0,0.08975462521974148,96.0,0.0009380496384600352,0.026455026455026454,-0.2663871769182238,0.10341997264021888,1,1.0,0.2222222238779068,0.8865888118743896,0.031746031746031744,0.14285714285714285,0.051948051948051945,0.04938271604938271,0.2222222222222222,0.0808080808080808,1.113863229751587,2.794365882873535,0.11764705926179886,101,0.2222222238779068,0.7623515129089355,0.18333333333333332,0.19166666666666665,0.13555555555555554,0.375,0.2222222222222222,0.2222222222222222,0.01011507399380207,3.2497200965881348,0.23529411852359772,176,0.16666666666666666,0.11188054084777832,0.041666666666666664,0.09375,0.057692307692307696,0.07407407407407407,0.16666666666666666,0.10256410256410257
14_0,14,0,20250430_110903,12,133,32,0.04,0.9531246125079651,0.08552858609421503,8,0.02039250671775905,133,1100,16.541353383458645,1.0,0.12139290053766127,734.0,0.0019149191507568367,0.06181818181818182,-0.42132311824396984,0.12531328320802004,1,1.0,0.1428571492433548,1.4121878147125244,0.04642857142857143,0.125,0.06452922077922078,0.060204081632653055,0.14285714285714285,0.08128478664192951,1.4328908920288086,2.541423797607422,0.3076923191547394,160,0.2142857313156128,0.5732920169830322,0.15555555555555553,0.2569444444444444,0.18214285714285716,0.15119047619047615,0.21428571428571427,0.16683673469387755,0.037211865186691284,3.2500736713409424,0.23076924681663513,130,0.21428571428571427,0.1302187442779541,0.10019841269841269,0.20138888888888887,0.13333333333333333,0.10799319727891156,0.21428571428571427,0.14285714285714285
15_0,15,0,20250430_110906,10,112,32,0.04,0.6294785139623463,0.04899298017815046,5,0.4351332326755086,112,739,13.196428571428571,1.0,0.2320504702604924,923.0,0.00404966654966655,0.15155615696887687,0.6999032427135253,0.11888674388674389,1,1.0,0.17391304671764374,1.4550797939300537,0.1,0.08333333333333333,0.0909090909090909,0.2086956521739131,0.17391304347826086,0.18972332015810275,0.8786309361457825,2.7633140087127686,0.13636364042758942,164,0.30434784293174744,0.6355628967285156,0.19999999999999998,0.19166666666666665,0.19166666666666665,0.3550724637681159,0.30434782608695654,0.3217391304347826,0.015919120982289314,3.885728359222412,0.27272728085517883,148,0.13043478260869565,0.12298083305358887,0.1,0.08333333333333333,0.08444444444444445,0.2028985507246377,0.13043478260869565,0.15072463768115943
16_0,16,0,20250430_110910,14,137,32,0.04,0.017172990662369547,0.049494193907931576,7,0.4097588023752932,137,1746,25.48905109489051,1.0,0.3178888977956455,5237.0,0.012492247507275416,0.0057273768613974796,0.9027799259100231,0.18741949334478317,1,1.0,0.0714285746216774,2.562182903289795,0.017857142857142856,0.028571428571428574,0.02197802197802198,0.044642857142857144,0.07142857142857142,0.05494505494505495,1.5696042776107788,2.744037389755249,0.14814814925193787,295,0.1428571492433548,0.7238335609436035,0.0738095238095238,0.10357142857142856,0.06547619047619048,0.14523809523809522,0.14285714285714285,0.11607142857142858,0.024893121793866158,4.2840046882629395,0.29629629850387573,164,0.14285714285714285,0.12720894813537598,0.049999999999999996,0.10357142857142856,0.05510204081632653,0.09523809523809523,0.14285714285714285,0.09693877551020409
17_0,17,0,20250430_110912,11,105,32,0.04,0.2984349382175756,0.04596825627567451,3,0.20849430164175248,105,831,15.82857142857143,1.0,0.30342298166701703,1482.0,0.007905686546463245,0.07220216606498195,0.48698593005567914,0.15219780219780218,1,1.0,0.190476194024086,1.1072442531585693,0.024691358024691357,0.1111111111111111,0.0404040404040404,0.042328042328042326,0.19047619047619047,0.06926406926406925,1.4377328157424927,2.510817527770996,0.2857142984867096,126,0.380952388048172,0.5161101818084717,0.17777777777777776,0.225,0.15153846153846154,0.32275132275132273,0.38095238095238093,0.26483516483516484,0.021869149059057236,3.519228219985962,0.2857142984867096,121,0.19047619047619047,0.12202334403991699,0.06999999999999999,0.11666666666666665,0.08076923076923077,0.12380952380952381,0.19047619047619047,0.1391941391941392
18_0,18,0,20250430_110915,15,152,32,0.06,0.5862386720298944,0.04773123455705543,9,0.4037777754996505,141,274,3.8865248226950353,1.0,0.08514111624249299,42.0,9.184142048063676e-05,0.3759124087591241,1.3253551125339151,0.027760891590678825,1,1.0,0.41379308700561523,1.325484275817871,0.42687074829931976,0.48214285714285715,0.373015873015873,0.4926108374384236,0.41379310344827586,0.37624521072796935,0.23785777390003204,2.7211804389953613,0.535714328289032,152,0.20689654350280762,0.8156871795654297,0.20079365079365077,0.16666666666666669,0.1572047000618429,0.2800766283524905,0.20689655172413793,0.2115539632781012,0.01549014262855053,4.0262227058410645,0.25,198,0.10344827586206896,0.11928844451904297,0.060064935064935064,0.09523809523809523,0.06336996336996337,0.07523510971786833,0.10344827586206896,0.07497789566755085
19_0,19,0,20250430_110919,10,82,32,0.06,0.5703921340567629,0.04023352614110913,9,0.01423561293841058,82,369,9.0,1.0,0.1639279729608381,214.0,0.0024164408310749772,0.15447154471544716,0.4783883495663016,0.1111111111111111,1,1.0,0.05882352963089943,2.1434056758880615,0.05,0.03333333333333333,0.04,0.08823529411764706,0.058823529411764705,0.07058823529411766,0.27070683240890503,3.1681389808654785,0.25,248,0.1764705926179886,0.45354700088500977,0.02,0.1,0.03333333333333334,0.03529411764705883,0.17647058823529413,0.058823529411764705,0.017692437395453453,3.438950538635254,0.375,104,0.17647058823529413,0.11165285110473633,0.07333333333333333,0.13333333333333333,0.09047619047619049,0.10588235294117647,0.17647058823529413,0.12605042016806725
20_0,20,0,20250430_110922,14,130,32,0.06,0.6613603936613057,0.05900652827173729,9,0.2649476482769706,130,1371,21.092307692307692,1.0,0.16127217993609724,1515.0,0.004234682468694097,0.051787016776075855,0.861509788713877,0.1635062611806798,1,1.0,0.07692307978868484,1.8505141735076904,0.03263403263403263,0.044871794871794865,0.035897435897435895,0.052447552447552455,0.07692307692307693,0.05897435897435897,1.5464533567428589,2.9890620708465576,0.07692307978868484,207,0.07692307978868484,0.4562218189239502,0.04807692307692307,0.048611111111111105,0.03819444444444444,0.08579881656804735,0.07692307692307693,0.06570512820512821,0.03216046839952469,3.567791223526001,0.19230769574642181,106,0.23076923076923078,0.11625003814697266,0.08937728937728937,0.15384615384615385,0.1111111111111111,0.13663003663003662,0.23076923076923078,0.16837606837606836
21_0,21,0,20250430_110925,13,99,32,0.06,0.3620558501724914,0.08900713930730911,9,0.22454397858428854,94,149,3.1702127659574466,1.0,0.03470111448834853,6.0,4.476142162275074e-05,0.3221476510067114,0.6913480382957572,0.0340883093113704,1,1.0,0.45000001788139343,1.9103105068206787,0.32333333333333336,0.395,0.32571428571428573,0.47333333333333333,0.45,0.4185714285714286,0.07416751235723495,4.325719356536865,0.3888888955116272,213,0.15000000596046448,0.7114520072937012,0.22727272727272727,0.1318181818181818,0.12727272727272726,0.475,0.15,0.19666666666666668,0.009100119583308697,3.269914150238037,0.2777777910232544,166,0.15,0.11606979370117188,0.08181818181818182,0.0787878787878788,0.07142857142857144,0.185,0.15,0.14642857142857144
22_0,22,0,20250430_110928,11,157,32,0.06,0.288149489033375,0.07431025859124774,7,0.08111478554824847,157,2027,25.821656050955415,1.0,0.1643463525104668,2843.0,0.004493369790267263,0.10014800197335964,0.19316354445452066,0.16552343622407317,1,1.0,0.0625,1.4161403179168701,0.006993006993006993,0.09090909090909091,0.01298701298701299,0.004807692307692308,0.0625,0.00892857142857143,1.6636378765106201,2.4871273040771484,0.25806450843811035,161,0.15625,0.553497314453125,0.055519480519480524,0.22727272727272727,0.08658008658008658,0.03816964285714286,0.15625,0.05952380952380952,0.038562655448913574,4.116627216339111,0.32258063554763794,122,0.25,0.1226806640625,0.32900432900432897,0.33636363636363636,0.2860750360750361,0.32514880952380953,0.25,0.23015873015873017
23_0,23,0,20250430_110930,14,104,32,0.06,0.7930127248793652,0.04841732913052477,3,0.030708720821910063,104,857,16.48076923076923,1.0,0.3649249910078685,1912.0,0.010499494794183543,0.015169194865810968,1.0096880796975685,0.16000746825989545,1,1.0,0.0,0.8811562061309814,0.0,0.0,0.0,0.0,0.0,0.0,1.7156938314437866,3.1230037212371826,0.10000000149011612,101,0.13636364042758942,0.5645275115966797,0.11363636363636363,0.12727272727272726,0.08831168831168833,0.23863636363636365,0.13636363636363635,0.14805194805194807,0.015011097304522991,3.9936306476593018,0.10000000149011612,135,0.13636363636363635,0.14565420150756836,0.09999999999999999,0.11666666666666665,0.0753968253968254,0.23636363636363636,0.13636363636363635,0.14502164502164505
24_0,24,0,20250430_110935,11,133,32,0.08,0.4682175960879691,0.02640737287041963,9,0.4947824041189034,133,629,9.458646616541353,1.0,0.07438854206877199,147.0,0.0003835056064867234,0.26232114467408585,1.3999387250658601,0.07165641376167692,1,1.0,0.4642857313156128,3.4978065490722656,0.45,0.5454545454545454,0.42337662337662335,0.5785714285714285,0.4642857142857143,0.4343537414965986,0.24650269746780396,1.438091516494751,0.692307710647583,400,0.4642857313156128,0.6466681957244873,0.448051948051948,0.553030303030303,0.429004329004329,0.4923469387755102,0.4642857142857143,0.40272108843537413,0.013236520811915398,2.4409825801849365,0.46153849363327026,148,0.2857142857142857,0.1284494400024414,0.14545454545454548,0.3181818181818182,0.18636363636363634,0.1357142857142857,0.2857142857142857,0.1732142857142857
25_0,25,0,20250430_110938,12,147,32,0.08,0.9705422561557597,0.030417809276651095,4,0.20635836354151504,143,411,5.748251748251748,1.0,0.087232262839009,111.0,0.0002326112604806042,0.31386861313868614,1.1672296231998678,0.04048064611444893,1,1.0,0.30000001192092896,1.4110112190246582,0.2384920634920635,0.24583333333333335,0.21073232323232324,0.33936507936507937,0.3,0.2632828282828283,0.20698881149291992,2.6700069904327393,0.3571428656578064,160,0.2666666805744171,0.6295008659362793,0.19404761904761905,0.24305555555555555,0.1982323232323232,0.19714285714285715,0.26666666666666666,0.2116161616161616,0.017860863357782364,2.3441050052642822,0.4285714626312256,145,0.26666666666666666,0.14429235458374023,0.1284722222222222,0.24305555555555555,0.16428571428571428,0.14444444444444443,0.26666666666666666,0.1838095238095238
26_0,26,0,20250430_110943,15,176,32,0.08,0.4841175310016498,0.022364223275329484,4,0.3141444972926607,176,2263,25.71590909090909,1.0,0.15001791866004185,2889.0,0.003234437975817286,0.07202828104286346,-0.042754654732714004,0.14694805194805194,1,1.0,0.1388888955116272,3.5481061935424805,0.16952380952380955,0.12222222222222222,0.11021645021645023,0.23253968253968255,0.1388888888888889,0.13805916305916308,1.5529382228851318,2.5364303588867188,0.2857142984867096,400,0.3333333432674408,0.6114139556884766,0.34730158730158733,0.33333333333333326,0.2978835978835979,0.39775132275132274,0.3333333333333333,0.3273809523809524,0.035343971103429794,2.7229950428009033,0.4000000059604645,144,0.25,0.15318584442138672,0.3022222222222222,0.2611111111111111,0.22825396825396824,0.35462962962962963,0.25,0.25244708994709
27_0,27,0,20250430_110948,12,140,32,0.08,0.8852755936823788,0.03148125666226096,8,0.04551454440014263,140,1832,26.17142857142857,1.0,0.1890522892175336,2984.0,0.0066669645649939675,0.09170305676855896,-1.1180468748738461,0.18828365878725592,1,1.0,0.0714285746216774,2.8537538051605225,0.023529411764705885,0.06818181818181818,0.029771398192450824,0.03277310924369748,0.07142857142857142,0.039264828738512954,1.542515516281128,2.4482102394104004,0.25,326,0.392857164144516,0.6913926601409912,0.3060606060606061,0.4606060606060606,0.35526695526695523,0.3059523809523809,0.39285714285714285,0.3307256235827664,0.019902417436242104,2.1123909950256348,0.3571428656578064,152,0.39285714285714285,0.1391894817352295,0.31565656565656564,0.4,0.3067599067599067,0.35912698412698413,0.39285714285714285,0.33443223443223447
28_0,28,0,20250430_110950,12,92,32,0.08,0.12807850898487927,0.07041910499063235,5,0.05259414243948585,91,211,4.637362637362638,1.0,0.05117580831866547,13.0,0.00010700909577314071,0.18009478672985782,0.5212801144936692,0.051526251526251524,1,1.0,0.10526315867900848,1.3236732482910156,0.0303030303030303,0.0606060606060606,0.0404040404040404,0.05263157894736842,0.10526315789473684,0.07017543859649122,0.2535542845726013,3.6315557956695557,0.2222222238779068,151,0.2631579041481018,0.7319338321685791,0.23030303030303034,0.2424242424242424,0.19191919191919188,0.2736842105263158,0.2631578947368421,0.22807017543859648,0.0071696508675813675,2.0487911701202393,0.4444444477558136,168,0.21052631578947367,0.12364697456359863,0.21969696969696972,0.2121212121212121,0.17777777777777778,0.25,0.21052631578947367,0.19649122807017544
29_0,29,0,20250430_110954,15,173,32,0.08,0.9363469474710833,0.020965001425792062,10,0.4463979697949429,173,2362,27.30635838150289,1.0,0.1611775647598013,3435.0,0.004050487827311254,0.05376799322607959,-0.46580017120544337,0.15875789756687728,1,1.0,0.02777777798473835,1.4866070747375488,0.0024630541871921183,0.03571428571428571,0.004608294930875576,0.0019157088122605363,0.027777777777777776,0.0035842293906810036,2.00862455368042,2.725889205932617,0.0882352963089943,170,0.4166666567325592,0.6287167072296143,0.3722222222222222,0.3911111111111111,0.3346031746031746,0.47962962962962963,0.4166666666666667,0.38505291005291004,0.022604363039135933,2.5040369033813477,0.4117647111415863,150,0.3055555555555556,0.13685989379882812,0.3148809523809524,0.4345238095238095,0.3392857142857143,0.2435185185185185,0.3055555555555556,0.25046296296296294
